Net,ViewStream,SplitNat,date,key1,key2
ESPN,2115000.0,0.0,2021-10-15,clemson,syracuse
FOX,3129000.0,0.0,2021-10-16,oklahoma-state,texas
ABC,3446000.0,0.0,2021-10-16,iowa,purdue
ESPNU,210000.0,0.0,2021-10-16,stanford,washington-state
BTN,639000.0,0.0,2021-10-16,army,wisconsin
BTN,204000.0,0.0,2021-10-16,northwestern,rutgers
ESPN,1393000.0,0.0,2021-10-16,arizona-state,utah
ESPN2,608000.0,0.0,2021-10-16,iowa-state,kansas-state
ABC,3434000.0,0.0,2021-10-16,oklahoma,texas-christian
FS1,289000.0,0.0,2021-10-16,air-force,boise-state
ABC,1374000.0,0.0,2021-10-16,central-florida,cincinnati
CBS,6369000.0,0.0,2021-10-16,georgia,kentucky
FS1,1276000.0,0.0,2021-10-16,indiana,michigan-state
FOX,1532000.0,0.0,2021-10-16,ucla,washington
ESPN,3526000.0,0.0,2021-10-16,alabama,mississippi-state
ESPN,2926000.0,0.0,2021-10-16,florida,louisiana-state
ESPN,1440000.0,0.0,2021-10-16,baylor,brigham-young
ESPN2,640000.0,0.0,2021-10-16,pittsburgh,virginia-tech
CBS,2404000.0,0.0,2021-10-16,arkansas,auburn
ESPN2,1062000.0,0.0,2021-10-16,minnesota,nebraska
ESPN2,804000.0,0.0,2021-10-20,appalachian-state,coastal-carolina
ESPN,392000.0,0.0,2021-10-21,southern-methodist,tulane
ESPN2,660000.0,0.0,2021-10-22,arizona,washington
ESPN2,793000.0,0.0,2021-10-22,central-florida,memphis
BTN,734000.0,0.0,2021-10-23,purdue,wisconsin
CBS,3109000.0,0.0,2021-10-23,louisiana-state,mississippi
ESPN2,769000.0,0.0,2021-10-23,cincinnati,navy
ESPN,2645000.0,0.0,2021-10-23,kansas,oklahoma
ABC,3845000.0,0.0,2021-10-23,oregon,ucla
ABC,3347000.0,0.0,2021-10-23,indiana,ohio-state
ESPN,4679000.0,0.0,2021-10-23,alabama,tennessee
FS1,466000.0,0.0,2021-10-23,brigham-young,washington-state
ESPN2,533000.0,0.0,2021-10-23,maryland,minnesota
FS1,233000.0,0.0,2021-10-23,fresno-state,nevada
ESPNU,369000.0,0.0,2021-10-23,texas-christian,west-virginia
Fox,3235000.0,0.0,2021-10-23,michigan,northwestern
ESPN,675000.0,0.0,2021-10-23,miami-fl,north-carolina-state
ABC,3765000.0,0.0,2021-10-23,illinois,penn-state
ESPN,2162000.0,0.0,2021-10-23,clemson,pittsburgh
FOX,2659000.0,0.0,2021-10-23,iowa-state,oklahoma-state
FS1,359000.0,0.0,2021-10-23,kansas-state,texas-tech
ESPN,395000.0,0.0,2021-10-28,east-carolina,south-florida
ESPN2,290000.0,0.0,2021-10-28,coastal-carolina,troy
ESPN2,684000.0,0.0,2021-10-29,navy,tulsa
ESPN,1828000.0,0.0,2021-10-30,iowa,wisconsin
BTN,189500.0,1.0,2021-10-30,indiana,maryland
ESPN2,580000.0,0.0,2021-10-30,cincinnati,tulane
ABC,2395000.0,0.0,2021-10-30,baylor,texas
ESPN,829000.0,0.0,2021-10-30,ucla,utah
FOX,2673000.0,0.0,2021-10-30,colorado,oregon
CBS,6120000.0,0.0,2021-10-30,florida,georgia
ESPN2,678000.0,0.0,2021-10-30,brigham-young,virginia
BTN,401000.0,0.0,2021-10-30,minnesota,northwestern
ESPN,2525000.0,0.0,2021-10-30,auburn,mississippi
Fox,9289000.0,0.0,2021-10-30,michigan,michigan-state
ABC,7051000.0,0.0,2021-10-30,ohio-state,penn-state
ESPN,1883000.0,0.0,2021-10-30,clemson,florida-state
ESPN2,332000.0,0.0,2021-10-30,houston,southern-methodist
ABC,2370000.0,0.0,2021-10-30,oklahoma,texas-tech
ESPN2,1295000.0,0.0,2021-10-30,nebraska,purdue
BTN,189500.0,1.0,2021-10-30,illinois,rutgers
FS1,337000.0,0.0,2021-10-30,arizona-state,washington-state
FS1,402000.0,0.0,2021-10-30,stanford,washington
FS1,344000.0,0.0,2021-10-30,kansas,oklahoma-state
ESPN2,180000.0,0.0,2021-11-02,eastern-michigan,toledo
ESPN2,454000.0,0.0,2021-11-03,kent-state,northern-illinois
FS1,452000.0,0.0,2021-11-05,stanford,utah
ESPN2,1215000.0,0.0,2021-11-05,boston-college,virginia-tech
BTN,433000.0,0.0,2021-11-06,rutgers,wisconsin
FS1,936000.0,0.0,2021-11-06,maryland,penn-state
ESPN2,595000.0,0.0,2021-11-06,illinois,minnesota
Fox,5328000.0,0.0,2021-11-06,nebraska,ohio-state
CBS,1444000.0,0.0,2021-11-06,air-force,army
NBC,1863000.0,0.0,2021-11-06,navy,notre-dame
ESPN2,412000.0,0.0,2021-11-06,texas-el-paso,texas-san-antonio
ESPN,1478000.0,0.0,2021-11-06,kentucky,tennessee
FS1,226000.0,0.0,2021-11-06,hawaii,san-diego-state
CBS,3759000.0,0.0,2021-11-06,auburn,texas-am
ESPN,5000000.0,0.0,2021-11-06,alabama,louisiana-state
ESPN,1140000.0,0.0,2021-11-06,oklahoma-state,west-virginia
FS1,907000.0,0.0,2021-11-06,iowa-state,texas
ESPN,1608000.0,0.0,2021-11-06,arizona-state,southern-california
ABC,2726000.0,0.0,2021-11-06,oregon,washington
Fox,2683000.0,0.0,2021-11-06,indiana,michigan
ESPN,2186000.0,0.0,2021-11-06,georgia,missouri
FS1,344000.0,0.0,2021-11-06,kansas,kansas-state
ABC,2200000.0,0.0,2021-11-06,north-carolina,wake-forest
FOX,1807000.0,0.0,2021-11-06,baylor,texas-christian
ESPN2,796000.0,0.0,2021-11-06,cincinnati,tulsa
BTN,552000.0,0.0,2021-11-06,iowa,northwestern
ABC,4400000.0,0.0,2021-11-06,michigan-state,purdue
ESPN2,294000.0,0.0,2021-11-09,eastern-michigan,ohio
ESPNU,155000.0,0.0,2021-11-10,central-michigan,kent-state
ESPN2,470000.0,0.0,2021-11-10,ball-state,northern-illinois
ESPN,1213000.0,0.0,2021-11-11,north-carolina,pittsburgh
FS1,454000.0,0.0,2021-11-12,boise-state,wyoming
ESPN2,1157000.0,0.0,2021-11-12,cincinnati,south-florida
ESPN2,487000.0,0.0,2021-11-13,kansas,texas
Fox,2204000.0,0.0,2021-11-13,maryland,michigan-state
FS1,538000.0,0.0,2021-11-13,arizona-state,washington
ESPN,1529000.0,0.0,2021-11-13,auburn,mississippi-state
ABC,4739000.0,0.0,2021-11-13,ohio-state,purdue
CBS,5781000.0,0.0,2021-11-13,georgia,tennessee
ESPN,1534000.0,0.0,2021-11-13,florida-state,miami-fl
BTN,980000.0,0.0,2021-11-13,iowa,minnesota
ESPN,3531000.0,0.0,2021-11-13,mississippi,texas-am
ABC,5942000.0,0.0,2021-11-13,michigan,penn-state
ESPN2,676000.0,0.0,2021-11-13,iowa-state,texas-tech
FS1,144000.0,0.0,2021-11-13,san-jose-state,utah-state
ESPN2,446000.0,0.0,2021-11-13,kentucky,vanderbilt
ABC,3278000.0,0.0,2021-11-13,notre-dame,virginia
FS1,476000.0,0.0,2021-11-13,kansas-state,west-virginia
ESPN,1991000.0,0.0,2021-11-13,oregon,washington-state
FOX,1373000.0,0.0,2021-11-13,oklahoma-state,texas-christian
FOX,3719000.0,0.0,2021-11-13,baylor,oklahoma
ESPN2,667000.0,0.0,2021-11-13,northwestern,wisconsin
BTN,180000.0,0.0,2021-11-13,indiana,rutgers
ESPN2,428000.0,0.0,2021-11-16,eastern-michigan,western-michigan
ESPN2,516000.0,0.0,2021-11-17,buffalo,northern-illinois
ESPN,466000.0,0.0,2021-11-18,duke,louisville
ESPN2,611000.0,0.0,2021-11-19,houston,memphis
FS1,245000.0,0.0,2021-11-19,air-force,nevada
FS1,665000.0,0.0,2021-11-20,baylor,kansas-state
BTN,617500.0,1.0,2021-11-20,indiana,minnesota
BTN,617500.0,1.0,2021-11-20,maryland,michigan
ABC,4247000.0,0.0,2021-11-20,oregon,utah
CBS,5464000.0,0.0,2021-11-20,alabama,arkansas
FS1,165000.0,0.0,2021-11-20,boise-state,new-mexico
ABC,5287000.0,0.0,2021-11-20,michigan-state,ohio-state
FS1,677000.0,0.0,2021-11-20,illinois,iowa
ESPN,1553000.0,0.0,2021-11-20,clemson,wake-forest
ESPN2,1005000.0,0.0,2021-11-20,texas,west-virginia
FOX,1911000.0,0.0,2021-11-20,oklahoma-state,texas-tech
ESPN,1114000.0,0.0,2021-11-20,arizona-state,oregon-state
NBC,1455000.0,0.0,2021-11-20,georgia-tech,notre-dame
ESPN,938000.0,0.0,2021-11-20,cincinnati,southern-methodist
FOX,3103000.0,0.0,2021-11-20,iowa-state,oklahoma
ABC,3534000.0,0.0,2021-11-20,nebraska,wisconsin
ESPN2,851000.0,0.0,2021-11-20,pittsburgh,virginia
ESPN,2033000.0,0.0,2021-11-20,auburn,south-carolina
BTN,359000.0,1.0,2021-11-20,penn-state,rutgers
BTN,359000.0,1.0,2021-11-20,northwestern,purdue
ESPN,2060000.0,0.0,2021-11-25,mississippi,mississippi-state
FS1,309000.0,0.0,2021-11-25,fresno-state,san-jose-state
ABC,2392000.0,0.0,2021-11-26,cincinnati,east-carolina
FS1,139000.0,0.0,2021-11-26,new-mexico,utah-state
CBS,1950000.0,0.0,2021-11-26,boise-state,san-diego-state
FOX,2861000.0,0.0,2021-11-26,kansas-state,texas
FS1,1210000.0,0.0,2021-11-26,washington,washington-state
FS1,518000.0,0.0,2021-11-26,iowa-state,texas-christian
CBS,2956000.0,0.0,2021-11-26,arkansas,missouri
ESPN,711000.0,0.0,2021-11-26,central-florida,south-florida
BTN,1945000.0,0.0,2021-11-26,iowa,nebraska
FOX,1554000.0,0.0,2021-11-26,colorado,utah
ESPN,2681000.0,0.0,2021-11-26,north-carolina,north-carolina-state
FS1,484000.0,0.0,2021-11-27,indiana,purdue
FS1,412000.0,0.0,2021-11-27,baylor,texas-tech
FOX,2743000.0,0.0,2021-11-27,notre-dame,stanford
FS1,485000.0,0.0,2021-11-27,kansas,west-virginia
ABC,6486000.0,0.0,2021-11-27,oklahoma,oklahoma-state
CBS,10369000.0,0.0,2021-11-27,alabama,auburn
Fox,5049000.0,0.0,2021-11-27,minnesota,wisconsin
ESPN2,700000.0,0.0,2021-11-27,kentucky,louisville
ESPN,2351000.0,0.0,2021-11-27,louisiana-state,texas-am
ESPN,1770000.0,0.0,2021-11-27,clemson,south-carolina
ESPN2,119000.0,0.0,2021-11-27,southern-methodist,tulsa
BTN,158000.0,0.0,2021-11-27,maryland,rutgers
ABC,3893000.0,0.0,2021-11-27,michigan-state,penn-state
Fox,15893000.0,0.0,2021-11-27,michigan,ohio-state
ABC,2350000.0,0.0,2021-11-27,georgia,georgia-tech
FS1,386000.0,0.0,2021-11-27,california,ucla
BTN,139000.0,0.0,2021-11-27,illinois,northwestern
ESPN,1337000.0,0.0,2021-11-27,oregon,oregon-state
ESPN,1629000.0,0.0,2021-11-27,florida,florida-state
ESPN2,247000.0,0.0,2021-11-27,boston-college,wake-forest
ABC,4818000.0,0.0,2021-12-03,oregon,utah
ESPN,867000.0,0.0,2021-12-04,kent-state,northern-illinois
FS1,390000.0,0.0,2021-12-04,california,southern-california
ESPN,440000.0,0.0,2021-12-04,appalachian-state,louisiana-lafayette
Fox,11658000.0,0.0,2021-12-04,iowa,michigan
FOX,816000.0,0.0,2021-12-04,san-diego-state,utah-state
CBS,15277000.0,0.0,2021-12-04,alabama,georgia
ABC,8021000.0,0.0,2021-12-04,baylor,oklahoma-state
ESPN,440000.0,0.0,2021-12-04,appalachian-state,louisiana-lafayette
ABC,3415000.0,0.0,2021-12-04,cincinnati,houston
ABC,2661000.0,0.0,2021-12-04,pittsburgh,wake-forest
ESPN,851000.0,0.0,2021-12-17,middle-tennessee-state,toledo
ESPN,1267000.0,0.0,2021-12-17,coastal-carolina,northern-illinois
ESPN,1234000.0,0.0,2021-12-18,eastern-michigan,liberty
ESPN,1623000.0,0.0,2021-12-18,appalachian-state,western-kentucky
ESPN,1523000.0,0.0,2021-12-18,fresno-state,texas-el-paso
ESPN,1065000.0,0.0,2021-12-18,louisiana-lafayette,marshall
ABC,2892000.0,0.0,2021-12-18,oregon-state,utah-state
ABC,3221000.0,0.0,2021-12-18,alabama-birmingham,brigham-young
ESPN,1065000.0,0.0,2021-12-18,louisiana-lafayette,marshall
ESPN,918000.0,0.0,2021-12-20,old-dominion,tulsa
ESPN,1154000.0,0.0,2021-12-21,san-diego-state,texas-san-antonio
ESPN,1280000.0,0.0,2021-12-21,kent-state,wyoming
ESPN,2569000.0,0.0,2021-12-22,army,missouri
ESPN,1532000.0,0.0,2021-12-23,miami-oh,north-texas
ESPN,3201000.0,0.0,2021-12-23,central-florida,florida
ESPN,1714000.0,0.0,2021-12-25,ball-state,georgia-state
ESPN,1066000.0,0.0,2021-12-27,nevada,western-michigan
ESPN,2293000.0,0.0,2021-12-28,auburn,houston
ESPN,2731000.0,0.0,2021-12-28,air-force,louisville
ESPN,3916000.0,0.0,2021-12-28,mississippi-state,texas-tech
ESPN,2400000.0,0.0,2021-12-28,minnesota,west-virginia
ESPN,4735000.0,0.0,2021-12-29,oklahoma,oregon
ESPN,4902000.0,0.0,2021-12-29,clemson,iowa-state
ESPN,2443000.0,0.0,2021-12-29,maryland,virginia-tech
ESPN,3653000.0,0.0,2021-12-30,arizona-state,wisconsin
ESPN,7646000.0,0.0,2021-12-30,michigan-state,pittsburgh
ESPN,2597000.0,0.0,2021-12-30,north-carolina,south-carolina
ESPN,5594000.0,0.0,2021-12-30,purdue,tennessee
ESPN,17192000.0,0.0,2021-12-31,georgia,michigan
CBS,2854000.0,0.0,2021-12-31,central-michigan,washington-state
ESPN,3478000.0,0.0,2021-12-31,rutgers,wake-forest
ESPN,16647000.0,0.0,2021-12-31,alabama,cincinnati
ESPN2,3945000.0,0.0,2022-01-01,arkansas,penn-state
ESPN,16630000.0,0.0,2022-01-01,ohio-state,utah
ABC,6457000.0,0.0,2022-01-01,iowa,kentucky
ABC,2996000.0,0.0,2022-01-01,iowa,kentucky
ESPN,9785000.0,0.0,2022-01-01,baylor,mississippi
ESPN,7957000.0,0.0,2022-01-01,notre-dame,oklahoma-state
ESPN,2364000.0,0.0,2022-01-04,kansas-state,louisiana-state
ESPN,22563000.0,0.0,2022-01-10,alabama,georgia
FS1,517000.0,0.0,2022-08-27,connecticut,utah-state
ESPN2,304000.0,0.0,2022-08-27,nevada,new-mexico-state
FOX,4419000.0,0.0,2022-08-27,nebraska,northwestern
FOX,3512000.0,0.0,2022-09-01,penn-state,purdue
ESPN,3152000.0,0.0,2022-09-01,pittsburgh,west-virginia
FS1,402000.0,0.0,2022-09-01,central-michigan,oklahoma-state
FS1,965000.0,0.0,2022-09-02,illinois,indiana
ESPN,1245000.0,0.0,2022-09-02,colorado,texas-christian
ESPN2,1345000.0,0.0,2022-09-02,michigan-state,western-michigan
ESPN,2951000.0,0.0,2022-09-03,florida,utah
ESPN,2031000.0,0.0,2022-09-03,east-carolina,north-carolina-state
FS1,1009000.0,0.0,2022-09-03,iowa,south-dakota-state
ABC,6199000.0,0.0,2022-09-03,georgia,oregon
FOX,1215000.0,0.0,2022-09-03,oklahoma,texas-el-paso
FS1,319000.0,0.0,2022-09-03,kent-state,washington
FS1,498000.0,0.0,2022-09-03,illinois-state,wisconsin
ESPN,1249000.0,0.0,2022-09-03,boise-state,oregon-state
ESPN,2899000.0,0.0,2022-09-03,arkansas,cincinnati
FS1,361000.0,0.0,2022-09-03,tulsa,wyoming
CBS,921000.0,0.0,2022-09-03,arizona,san-diego-state
ABC,10531000.0,0.0,2022-09-03,notre-dame,ohio-state
ABC,7554000.0,0.0,2022-09-04,florida-state,louisiana-state
ESPN,4859000.0,0.0,2022-09-05,clemson,georgia-tech
ESPN2,1846000.0,0.0,2022-09-09,central-florida,louisville
FS1,471000.0,0.0,2022-09-10,arizona,mississippi-state
ESPN2,1771000.0,0.0,2022-09-10,appalachian-state,texas-am
ESPN,4333000.0,0.0,2022-09-10,florida,kentucky
ABC,4457000.0,0.0,2022-09-10,pittsburgh,tennessee
CBS,808000.0,0.0,2022-09-10,air-force,colorado
NBC,2479000.0,0.0,2022-09-10,marshall,notre-dame
ESPN2,490000.0,0.0,2022-09-10,kansas-state,missouri
ESPN,2372000.0,0.0,2022-09-10,baylor,brigham-young
ABC,2961000.0,0.0,2022-09-10,southern-california,stanford
FS1,1241000.0,0.0,2022-09-10,georgia-southern,nebraska
FOX,3920000.0,0.0,2022-09-10,washington-state,wisconsin
ESPN,1516000.0,0.0,2022-09-10,arkansas,south-carolina
ESPN2,1019000.0,0.0,2022-09-10,arizona-state,oklahoma-state
FS1,633000.0,0.0,2022-09-10,houston,texas-tech
FOX,10595000.0,0.0,2022-09-10,alabama,texas
ABC,1550000.0,0.0,2022-09-10,ohio,penn-state
ESPN,2753000.0,0.0,2022-09-16,florida-state,louisville
FS1,335000.0,0.0,2022-09-17,arizona,north-dakota-state
FS1,257000.0,0.0,2022-09-17,maryland,southern-methodist
ESPN,3400000.0,0.0,2022-09-17,miami-fl,texas-am
ESPN2,690000.0,0.0,2022-09-17,colorado,minnesota
FS1,221000.0,0.0,2022-09-17,baylor,texas-state
ESPN,3001000.0,0.0,2022-09-17,georgia,south-carolina
ESPN,3055000.0,0.0,2022-09-17,louisiana-state,mississippi-state
FS1,214000.0,0.0,2022-09-17,boise-state,tennessee-martin
FOX,3414000.0,0.0,2022-09-17,nebraska,oklahoma
ESPN2,1213000.0,0.0,2022-09-17,purdue,syracuse
FOX,3048000.0,0.0,2022-09-17,ohio-state,toledo
FOX,2579000.0,0.0,2022-09-17,brigham-young,oregon
ABC,1392000.0,0.0,2022-09-17,georgia-tech,mississippi
ESPN2,326000.0,0.0,2022-09-17,san-diego-state,utah
FOX,1623000.0,0.0,2022-09-17,fresno-state,southern-california
ESPN2,747000.0,0.0,2022-09-17,north-carolina-state,texas-tech
ABC,2027000.0,0.0,2022-09-17,connecticut,michigan
CBS,4054000.0,0.0,2022-09-17,auburn,penn-state
ABC,2791000.0,0.0,2022-09-17,michigan-state,washington
NBC,2905000.0,0.0,2022-09-17,california,notre-dame
ESPN,1596000.0,0.0,2022-09-22,virginia-tech,west-virginia
ESPN2,224000.0,0.0,2022-09-22,coastal-carolina,georgia-state
ESPN,1792000.0,0.0,2022-09-23,syracuse,virginia
FS1,312000.0,0.0,2022-09-23,air-force,nevada
ABC,3458000.0,0.0,2022-09-24,north-carolina,notre-dame
ESPN,1207000.0,0.0,2022-09-24,arizona-state,utah
FOX,2270000.0,0.0,2022-09-24,oregon,washington-state
ESPN2,555000.0,0.0,2022-09-24,kentucky,northern-illinois
ESPN2,482000.0,0.0,2022-09-24,cincinnati,indiana
ESPN2,609000.0,0.0,2022-09-24,brigham-young,wyoming
ESPN,2066000.0,0.0,2022-09-24,auburn,missouri
ESPN,3495000.0,0.0,2022-09-24,arkansas,texas-am
FS1,739000.0,0.0,2022-09-24,iowa,rutgers
FOX,3369000.0,0.0,2022-09-24,kansas-state,oklahoma
FS1,532000.0,0.0,2022-09-24,stanford,washington
ESPN2,762000.0,0.0,2022-09-24,baylor,iowa-state
FS1,441000.0,0.0,2022-09-24,duke,kansas
ABC,4587000.0,0.0,2022-09-24,ohio-state,wisconsin
ABC,3178000.0,0.0,2022-09-24,clemson,wake-forest
FOX,4378000.0,0.0,2022-09-24,maryland,michigan
CBS,5571000.0,0.0,2022-09-24,florida,tennessee
ESPN,2277000.0,0.0,2022-09-24,texas,texas-tech
ESPN,1255000.0,0.0,2022-09-29,brigham-young,utah-state
FS1,407000.0,0.0,2022-09-30,boise-state,san-diego-state
ESPN,1704000.0,0.0,2022-09-30,ucla,washington
ESPN,1224000.0,0.0,2022-09-30,houston,tulane
ABC,2483000.0,0.0,2022-10-01,florida-state,wake-forest
ESPN2,865000.0,0.0,2022-10-01,iowa-state,kansas
CBS,1132000.0,0.0,2022-10-01,air-force,navy
ESPN,2791000.0,0.0,2022-10-01,kentucky,mississippi
ESPN2,251000.0,0.0,2022-10-01,clemson,north-carolina-state
FS1,672000.0,0.0,2022-10-01,oregon,stanford
FOX,2412000.0,0.0,2022-10-01,baylor,oklahoma-state
FS1,1187000.0,0.0,2022-10-01,texas,west-virginia
ESPN,1916000.0,0.0,2022-10-01,arizona-state,southern-california
ESPN,2787000.0,0.0,2022-10-01,auburn,louisiana-state
ESPN2,829000.0,0.0,2022-10-01,minnesota,purdue
ESPN,1615000.0,0.0,2022-10-01,northwestern,penn-state
FS1,904000.0,0.0,2022-10-01,maryland,michigan-state
ABC,2468000.0,0.0,2022-10-01,oklahoma,texas-christian
FOX,4198000.0,0.0,2022-10-01,iowa,michigan
CBS,5828000.0,0.0,2022-10-01,alabama,arkansas
ESPN2,866000.0,0.0,2022-10-05,central-florida,southern-methodist
ESPN2,699000.0,0.0,2022-10-07,houston,memphis
FS1,1153000.0,0.0,2022-10-07,nebraska,rutgers
FS1,433000.0,0.0,2022-10-07,colorado-state,nevada
ESPN,2959000.0,0.0,2022-10-08,louisiana-state,tennessee
NBC,2525000.0,0.0,2022-10-08,brigham-young,notre-dame
FS1,1633000.0,0.0,2022-10-08,oklahoma-state,texas-tech
FOX,1841000.0,0.0,2022-10-08,southern-california,washington-state
ESPN,1082000.0,0.0,2022-10-08,oregon-state,stanford
FS1,1309000.0,0.0,2022-10-08,kansas,texas-christian
FOX,4005000.0,0.0,2022-10-08,indiana,michigan
FS1,433000.0,0.0,2022-10-08,air-force,utah-state
FS1,375000.0,0.0,2022-10-08,boise-state,fresno-state
ABC,4439000.0,0.0,2022-10-08,michigan-state,ohio-state
ESPN2,1253000.0,0.0,2022-10-08,miami-fl,north-carolina
ABC,1933000.0,0.0,2022-10-08,boston-college,clemson
FOX,2652000.0,0.0,2022-10-08,ucla,utah
ABC,3364000.0,0.0,2022-10-08,oklahoma,texas
CBS,7145000.0,0.0,2022-10-08,alabama,texas-am
CBS,4237000.0,0.0,2022-10-08,auburn,georgia
ESPN2,496000.0,0.0,2022-10-12,louisiana-lafayette,marshall
ESPN2,496000.0,0.0,2022-10-12,louisiana-lafayette,marshall
FS1,1145000.0,0.0,2022-10-13,baylor,west-virginia
ESPN,603000.0,0.0,2022-10-13,central-florida,temple
ESPN,959000.0,0.0,2022-10-14,navy,southern-methodist
ESPN2,1206000.0,0.0,2022-10-15,kansas,oklahoma
ABC,2136000.0,0.0,2022-10-15,oklahoma-state,texas-christian
ESPN,2455000.0,0.0,2022-10-15,florida,louisiana-state
FOX,2742000.0,0.0,2022-10-15,southern-california,utah
ESPN,2064000.0,0.0,2022-10-15,auburn,mississippi
CBS,11557000.0,0.0,2022-10-15,alabama,tennessee
ESPN2,392000.0,0.0,2022-10-15,indiana,maryland
ABC,3197000.0,0.0,2022-10-15,clemson,florida-state
ESPN,1057000.0,0.0,2022-10-15,arkansas,brigham-young
NBC,2154000.0,0.0,2022-10-15,notre-dame,stanford
FOX,2452000.0,0.0,2022-10-15,michigan-state,wisconsin
FOX,6453000.0,0.0,2022-10-15,michigan,penn-state
ABC,2351000.0,0.0,2022-10-15,iowa-state,texas
ESPN2,439000.0,0.0,2022-10-19,appalachian-state,georgia-state
ESPN,891000.0,0.0,2022-10-20,georgia-tech,virginia
ESPN2,502000.0,0.0,2022-10-21,temple,tulsa
ABC,3537000.0,0.0,2022-10-22,minnesota,penn-state
FS1,542000.0,0.0,2022-10-22,texas-tech,west-virginia
ESPN,1318000.0,0.0,2022-10-22,california,washington
ESPN,3459000.0,0.0,2022-10-22,alabama,mississippi-state
FOX,3335000.0,0.0,2022-10-22,oregon,ucla
FS1,1530000.0,0.0,2022-10-22,kansas-state,texas-christian
FOX,4377000.0,0.0,2022-10-22,iowa,ohio-state
ESPN,682000.0,0.0,2022-10-22,cincinnati,southern-methodist
ABC,4747000.0,0.0,2022-10-22,clemson,syracuse
CBS,3857000.0,0.0,2022-10-22,louisiana-state,mississippi
ESPN2,744000.0,0.0,2022-10-22,baylor,kansas
ESPN,1005000.0,0.0,2022-10-22,purdue,wisconsin
ABC,4461000.0,0.0,2022-10-22,oklahoma-state,texas
FS1,470000.0,0.0,2022-10-27,utah,washington-state
ESPN,1233000.0,0.0,2022-10-27,north-carolina-state,virginia-tech
ESPN2,823000.0,0.0,2022-10-28,brigham-young,east-carolina
ABC,2488000.0,0.0,2022-10-29,illinois,nebraska
FS1,711000.0,0.0,2022-10-29,iowa-state,oklahoma
FOX,3378000.0,0.0,2022-10-29,kansas-state,oklahoma-state
CBS,5620000.0,0.0,2022-10-29,florida,georgia
FS1,269000.0,0.0,2022-10-29,boise-state,colorado-state
ESPN2,483000.0,0.0,2022-10-29,iowa,northwestern
ABC,2337000.0,0.0,2022-10-29,notre-dame,syracuse
FS1,738000.0,0.0,2022-10-29,california,oregon
ESPN,1507000.0,0.0,2022-10-29,texas-christian,west-virginia
FS1,219000.0,0.0,2022-10-29,fresno-state,san-diego-state
ESPN,1059000.0,0.0,2022-10-29,central-florida,cincinnati
ESPN,4042000.0,0.0,2022-10-29,kentucky,tennessee
ESPN,1263000.0,0.0,2022-10-29,stanford,ucla
ESPN2,572000.0,0.0,2022-10-29,baylor,texas-tech
FOX,8237000.0,0.0,2022-10-29,ohio-state,penn-state
ABC,5583000.0,0.0,2022-10-29,michigan,michigan-state
ESPN2,276000.0,0.0,2022-11-01,buffalo,ohio
ESPN2,361000.0,0.0,2022-11-02,bowling-green-state,western-michigan
ESPN,743000.0,0.0,2022-11-03,appalachian-state,coastal-carolina
ESPN2,1125000.0,0.0,2022-11-04,oregon-state,washington
ESPN2,787000.0,0.0,2022-11-04,boston-college,duke
CBS,13059000.0,0.0,2022-11-05,georgia,tennessee
FS1,582000.0,0.0,2022-11-05,iowa,purdue
ESPN,2726000.0,0.0,2022-11-05,florida,texas-am
ESPN2,321000.0,0.0,2022-11-05,central-florida,memphis
ABC,1497000.0,0.0,2022-11-05,florida-state,miami-fl
FOX,2506000.0,0.0,2022-11-05,texas-christian,texas-tech
ESPN,7582000.0,0.0,2022-11-05,alabama,louisiana-state
ABC,2228000.0,0.0,2022-11-05,indiana,penn-state
NBC,3217000.0,0.0,2022-11-05,clemson,notre-dame
FS1,490000.0,0.0,2022-11-05,arizona-state,ucla
ESPN,2037000.0,0.0,2022-11-05,california,southern-california
ESPN2,512000.0,0.0,2022-11-05,auburn,mississippi-state
FS1,1250000.0,0.0,2022-11-05,kansas-state,texas
ABC,4757000.0,0.0,2022-11-05,northwestern,ohio-state
FS1,734000.0,0.0,2022-11-05,kansas,oklahoma-state
ESPN,962000.0,0.0,2022-11-05,colorado,oregon
FS2,281000.0,0.0,2022-11-05,boise-state,brigham-young
ESPN2,1071000.0,0.0,2022-11-05,minnesota,nebraska
ESPN,482000.0,0.0,2022-11-08,ball-state,toledo
ESPN2,258000.0,0.0,2022-11-08,miami-oh,ohio
ESPN2,350000.0,0.0,2022-11-09,buffalo,central-michigan
ESPN2,254000.0,0.0,2022-11-10,georgia-southern,louisiana-lafayette
ESPN,574000.0,0.0,2022-11-10,memphis,tulsa
ESPN2,254000.0,0.0,2022-11-10,georgia-southern,louisiana-lafayette
FS1,525000.0,0.0,2022-11-11,colorado,southern-california
ESPN2,803000.0,0.0,2022-11-11,cincinnati,east-carolina
ESPN2,610000.0,0.0,2022-11-12,north-carolina,wake-forest
